year,procode,deprivation_peers,patients_peers,attendances_peers,fte_staff_peers,diagnosis_peers,night_beds_peers,day_beds_peers,age_0_15_peers,age_60_74_peers,no_procedure_peers,operating_expenses_peers,urban_peers,sites_peers,sea_distance_peers,mff_payment_index_peers,degree_of_specialisation_peers,student_staff_peers,cc_gs_peers,non_type_1_ae_department_peers,absence_rate_peers,dto_cs_peers,name,postcode,open_date,close_date,MH_trust_flag,catchment_cat,age_00_04_cat,age_05_14_cat,age_15_24_cat,age_25_64_cat,age_65_74_cat,age_75_plus_cat,sex_m_cat,patients_admitted_cat
2017,RNS,18.4,188075,928285,4409.1,0.21,0.9,1,0.11,0.24,0.43,-338879,0.74,31,60.6,1.06,28354.42,0.03,198,1,0.04,500,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NN1 5BD,19940401,NA,0,352550,0.069984399,0.12677918,0.116091335,0.515657354,0.096414693,0.075073039,0.486662885,143084
2018,RNS,18.4,188075,928285,4409.1,0.21,0.9,1,0.11,0.24,0.43,-338879,0.74,31,60.6,1.06,28354.42,0.03,198,1,0.04,500,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NN1 5BD,19940401,NA,0,353631,0.069552726,0.127876233,0.112965209,0.515500621,0.098082464,0.076022747,0.486080123,145243
2019,RNS,18.4,188075,928285,4409.1,0.21,0.9,1,0.11,0.24,0.43,-338879,0.74,31,60.6,1.06,28354.42,0.03,198,1,0.04,500,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NN1 5BD,19940401,NA,0,353631,0.069552726,0.127876233,0.112965209,0.515500621,0.098082464,0.076022747,0.486080123,145243
2020,RNS,18.4,188075,928285,4409.1,0.21,0.9,1,0.11,0.24,0.43,-338879,0.74,31,60.6,1.06,28354.42,0.03,198,1,0.04,500,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NN1 5BD,19940401,NA,0,353631,0.069552726,0.127876233,0.112965209,0.515500621,0.098082464,0.076022747,0.486080123,145243
2021,RNS,18.4,188075,928285,4409.1,0.21,0.9,1,0.11,0.24,0.43,-338879,0.74,31,60.6,1.06,28354.42,0.03,198,1,0.04,500,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NN1 5BD,19940401,NA,0,353631,0.069552726,0.127876233,0.112965209,0.515500621,0.098082464,0.076022747,0.486080123,145243
2011,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX4 2GX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX4 2GX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX4 2GX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX4 2GX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX4 2GX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX4 2GX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX3 7JX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX3 7JX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX3 7JX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX3 7JX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RNU,10.1,38715,48915,4625.2,0.18,0.9,NA,0.27,0.12,1,-338419,0.57,164,51.8,1.11,-6480.55,0.01,191,0,0.04,1591,OXFORD HEALTH NHS FOUNDATION TRUST,OX3 7JX,19940401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,251800,0.055436855,0.119741859,0.126886418,0.520837967,0.09149722,0.085599682,0.500869738,89791
2012,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,241362,0.054921653,0.117843737,0.123084827,0.517989576,0.098230044,0.087930163,0.506504752,87223
2013,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,237660,0.055882353,0.118623243,0.118602205,0.514352436,0.102554069,0.089985694,0.507102584,87993
2014,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,237055,0.056404632,0.119685305,0.116352745,0.509565291,0.105169686,0.092822341,0.50661239,89617
2015,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,237293,0.056702052,0.122169638,0.112801473,0.507056677,0.107259801,0.094010359,0.504852651,92399
2016,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,233203,0.056285725,0.121276313,0.111795303,0.505297959,0.10964696,0.09569774,0.503689918,91634
2017,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,231569,0.056112865,0.119882195,0.108490342,0.506466755,0.11074453,0.098303313,0.503271163,91742
2018,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,230238,0.055642422,0.118872645,0.105729723,0.506788627,0.111858164,0.101108418,0.501815513,92093
2019,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,230238,0.055642422,0.118872645,0.105729723,0.506788627,0.111858164,0.101108418,0.501815513,92093
2020,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,230238,0.055642422,0.118872645,0.105729723,0.506788627,0.111858164,0.101108418,0.501815513,92093
2021,RNZ,13.4,121485,446725,2963.1,0.23,0.8,1,0.12,0.23,0.39,-243848,0.37,79,19.2,1.07,-17764.12,0.02,195,1,0.03,345,SALISBURY NHS FOUNDATION TRUST,SP2 8BJ,19940401,NA,0,230238,0.055642422,0.118872645,0.105729723,0.506788627,0.111858164,0.101108418,0.501815513,92093
2011,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RP1,21.5,7565,17560,3234.5,0.77,0.9,NA,0.26,0.11,1,-208093,0.74,171,47.8,1.06,-691.89,0,164,0,0.05,706,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,NN15 7PW,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,34122
2012,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,35906
2013,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,37595
2014,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,39344
2015,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,40409
2016,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41188
2017,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41109
2018,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41166
2019,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41166
2020,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41166
2021,RP4,22.9,94995,392310,4544.9,0.07,0.8,0.8,0.9,0,0.21,-482160,0.84,31,23.8,1.29,-6117.3,0,197,0,0.02,560.5,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,WC1N 3JH,19940401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,41166
2011,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,398628,0.06153356,0.114575494,0.121883059,0.524968141,0.092760669,0.084279077,0.483924862,162864
2012,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,402313,0.061628632,0.113764656,0.119834557,0.5223346,0.096822623,0.085614932,0.483966464,166309
2013,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,404500,0.063003708,0.113530284,0.118244747,0.519211372,0.09970581,0.086304079,0.484247219,173023
2014,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,403793,0.063663808,0.113820695,0.114538885,0.51793617,0.10236433,0.087676111,0.483740431,179047
2015,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,402908,0.063446246,0.112124852,0.111007972,0.521394462,0.103882276,0.088144192,0.485113227,182747
2016,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,403826,0.062128243,0.110265312,0.108578942,0.524339691,0.10583271,0.088855101,0.486258933,183179
2017,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,403525,0.060405179,0.108141999,0.106476674,0.527798773,0.1075745,0.089602875,0.487726907,180686
2018,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,401280,0.059482157,0.107366427,0.104732356,0.528583533,0.108697169,0.091138357,0.486837121,177598
2019,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,401280,0.059482157,0.107366427,0.104732356,0.528583533,0.108697169,0.091138357,0.486837121,177598
2020,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,401280,0.059482157,0.107366427,0.104732356,0.528583533,0.108697169,0.091138357,0.486837121,177598
2021,RP5,29.5,249805,888025,5366.3,0.22,0.8,0.9,0.13,0.22,0.43,-404254,0.75,58,22.7,1.04,65716.84,0.02,199,1,0.04,377,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,DN2 5LT,20010401,NA,0,401280,0.059482157,0.107366427,0.104732356,0.528583533,0.108697169,0.091138357,0.486837121,177598
2011,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,133822,0.019742643,0.062822256,0.073941504,0.540949919,0.165921896,0.136621781,0.531183214,56262
2012,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,133069,0.018614403,0.05945036,0.072203143,0.544860185,0.170122267,0.134749641,0.537653398,56805
2013,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,134107,0.013921719,0.060257854,0.074492756,0.545221353,0.169856905,0.136249413,0.545713497,58679
2014,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,142835,0.010760668,0.058564077,0.078734204,0.540091714,0.170462422,0.141386915,0.550019253,63837
2015,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,149776,0.008506036,0.057345636,0.086355624,0.533556778,0.171142239,0.143093687,0.550602233,68627
2016,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,159072,0.008354707,0.055792346,0.085917069,0.52748441,0.176586703,0.145864766,0.550235114,73171
2017,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,161882,0.007999654,0.057819894,0.087749101,0.521806007,0.180971325,0.14365402,0.546972486,73911
2018,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,162590,0.008579863,0.059671567,0.087022572,0.513401808,0.183799742,0.147524448,0.541626176,75486
2019,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,162590,0.008579863,0.059671567,0.087022572,0.513401808,0.183799742,0.147524448,0.541626176,75486
2020,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,162590,0.008579863,0.059671567,0.087022572,0.513401808,0.183799742,0.147524448,0.541626176,75486
2021,RP6,24.3,291130,805030,1954.5,0,0.9,1,0.1,0.27,0.05,-227598,0.95,80,22.5,1.27,88307.75,0,201,0,0.04,0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,EC1V 2PD,19940401,NA,0,162590,0.008579863,0.059671567,0.087022572,0.513401808,0.183799742,0.147524448,0.541626176,75486
2011,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NG34 8GG,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NG34 8GG,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NG34 8GG,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NG34 8GG,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NG34 8GG,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NG34 8GG,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,LN1 1FS,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,LN1 1FS,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,LN1 1FS,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RP7,23.7,6770,11825,1828.3,0.29,0.8,NA,0,0.19,1,-107991,0.6,231,31.2,1.02,-1205.84,0,53,0,0.05,84,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,LN1 1FS,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
